Video ID,Metrics Date,Views,Watch Time Minutes,Subscriber Net Change,Comments,Likes,Shares,Thumbnail Impressions,Video level thumbnail impressions CTR (percentage)
vid_0330,06/02/2026,4,2.74,0,0,0,0,206,0.014563
vid_0330,07/02/2026,6,2.17,0,0,1,0,191,0.015707
vid_0330,08/02/2026,4,2.97,0,0,1,0,236,0.012712
vid_0330,09/02/2026,9,6.34,0,0,0,0,594,0.008418
vid_0330,10/02/2026,18,10.86,0,0,0,0,772,0.005181
vid_0330,11/02/2026,15,5.92,0,0,1,0,606,0.0033
vid_0330,12/02/2026,9,4.61,0,0,0,0,357,0.011204
vid_0330,13/02/2026,5,2.61,0,0,1,0,251,0.003984
vid_0330,14/02/2026,5,1.98,0,0,0,0,139,0.007194
vid_0330,15/02/2026,1,0.85,0,0,0,0,98,0.010204
vid_0330,16/02/2026,1,0.1,0,0,0,0,104,0.009615
vid_0330,17/02/2026,1,0.22,0,0,0,0,106,0
vid_0330,18/02/2026,3,1.64,0,0,0,0,119,0.008403
vid_0330,19/02/2026,0,0.02,0,0,0,0,101,0
vid_0330,20/02/2026,1,0.09,0,0,0,0,94,0
vid_0330,21/02/2026,2,1.39,0,0,1,0,107,0
vid_0330,22/02/2026,5,2.2,0,0,0,0,101,0.009901
vid_0330,23/02/2026,0,0,0,0,0,0,56,0
vid_0330,24/02/2026,0,0.1,0,0,1,0,57,0
vid_0330,25/02/2026,1,1.24,0,0,1,0,51,0.019608
vid_0330,27/02/2026,0,0.03,0,0,0,0,51,0
vid_0330,28/02/2026,2,1.41,0,0,0,0,36,0
vid_0330,01/03/2026,1,1.19,0,0,0,0,41,0.02439
vid_0330,02/03/2026,2,1.3,0,0,0,0,50,0.02
vid_0330,03/03/2026,1,1.23,0,0,0,0,19,0.052632
vid_0330,04/03/2026,1,0.23,0,0,0,0,49,0
vid_0330,07/03/2026,1,0.25,0,0,0,0,41,0
vid_0330,08/03/2026,1,0.12,0,0,0,0,38,0
vid_0330,09/03/2026,1,1.45,0,0,0,0,29,0.034483
vid_0330,12/03/2026,0,0.01,0,0,0,0,32,0
vid_0330,13/03/2026,1,0.28,0,0,0,0,47,0
vid_0330,14/03/2026,3,3.34,0,0,0,0,42,0
vid_0330,15/03/2026,1,0.94,0,0,0,0,38,0.026316
vid_0330,16/03/2026,2,0.26,0,0,0,0,29,0
vid_0330,17/03/2026,2,0.5,0,0,0,0,31,0
vid_0330,19/03/2026,1,0.11,0,0,0,0,28,0
vid_0330,21/03/2026,1,0.1,0,0,0,0,24,0
vid_0330,22/03/2026,1,0.23,0,0,0,0,46,0
vid_0330,24/03/2026,2,0.65,0,0,0,0,24,0.041667
vid_0330,25/03/2026,0,0.02,0,0,0,0,20,0
vid_0330,26/03/2026,1,0.14,0,0,0,0,21,0
vid_0330,27/03/2026,3,1.59,0,0,0,0,16,0
vid_0330,28/03/2026,0,0.03,0,0,0,0,17,0
vid_0330,29/03/2026,3,0.36,0,0,0,0,30,0
vid_0330,30/03/2026,2,1.09,0,0,0,0,14,0
vid_0330,31/03/2026,1,0.1,0,0,0,0,17,0
vid_0331,16/02/2026,1,0.01,0,0,0,0,0,0
vid_0331,22/02/2026,15,60.14,0,0,1,0,441,0.022676
vid_0331,23/02/2026,6,43.24,0,0,0,0,81,0.024691
vid_0331,24/02/2026,2,0.92,0,0,0,0,35,0.057143
vid_0331,25/02/2026,4,93.71,0,0,0,0,95,0.021053
vid_0331,26/02/2026,9,51.18,0,0,0,0,133,0.052632
vid_0331,27/02/2026,25,366.25,0,0,0,0,265,0.060377
vid_0331,28/02/2026,13,174.81,0,0,1,0,170,0.052941
vid_0331,01/03/2026,19,245.27,0,0,0,0,338,0.035503
vid_0331,02/03/2026,13,117.05,0,0,0,0,211,0.037915
vid_0331,03/03/2026,35,629.9,0,0,0,0,272,0.069853
vid_0331,04/03/2026,20,345.86,0,0,0,0,376,0.023936
vid_0331,05/03/2026,7,109.02,0,0,0,0,156,0.019231
vid_0331,06/03/2026,12,31.46,0,0,0,0,140,0.05
vid_0331,07/03/2026,11,222.98,1,0,2,0,152,0.032895
vid_0331,08/03/2026,12,123.93,0,0,0,0,127,0.03937
vid_0331,09/03/2026,9,271.76,0,0,0,0,123,0.01626
vid_0331,10/03/2026,13,248.26,0,0,0,0,216,0.023148
vid_0331,11/03/2026,24,527.99,0,0,0,0,314,0.041401
vid_0331,12/03/2026,18,252.36,0,0,0,0,414,0.021739
vid_0331,13/03/2026,13,226.85,0,0,0,1,186,0.048387
vid_0331,14/03/2026,15,208.15,0,0,0,0,215,0.032558
vid_0331,15/03/2026,17,205.16,0,0,0,0,164,0.042683
vid_0331,16/03/2026,7,170.48,0,0,0,0,135,0
vid_0331,17/03/2026,4,46.46,0,0,0,0,77,0.025974
vid_0331,18/03/2026,1,46.26,0,0,0,0,81,0
vid_0331,19/03/2026,4,95.31,0,0,1,0,75,0.04
vid_0331,20/03/2026,9,98.1,0,0,0,0,88,0.045455
vid_0331,21/03/2026,6,45.29,0,0,0,0,74,0.067568
vid_0331,22/03/2026,2,1,0,0,0,0,62,0.016129
vid_0331,23/03/2026,4,52.63,0,0,0,0,57,0.035088
vid_0331,24/03/2026,13,220.17,0,0,0,0,147,0.047619
vid_0331,25/03/2026,14,204.47,0,0,0,0,177,0.045198
vid_0331,26/03/2026,3,36.73,0,0,0,0,68,0.029412
vid_0331,27/03/2026,5,108.77,0,0,0,0,61,0.032787
vid_0331,28/03/2026,3,93.05,0,0,0,0,70,0.014286
vid_0331,29/03/2026,5,53.13,0,0,0,0,77,0.012987
vid_0331,30/03/2026,13,256.08,0,0,0,0,99,0.080808
vid_0331,31/03/2026,9,116.5,0,0,0,0,79,0.063291
vid_0332,09/01/2026,283,2827.83,0,0,2,0,7358,0.028269
vid_0332,10/01/2026,190,1446.16,0,0,2,1,4371,0.031572
vid_0332,11/01/2026,464,2738.54,1,0,0,1,8608,0.045888
vid_0332,12/01/2026,453,3121.32,2,0,4,2,6311,0.056251
vid_0332,13/01/2026,262,2266.97,2,0,1,0,3787,0.053076
vid_0332,14/01/2026,197,1515.89,0,0,2,0,3527,0.045081
vid_0332,15/01/2026,270,1805.7,0,1,0,0,4394,0.047565
vid_0332,16/01/2026,255,1824.79,1,0,0,2,3866,0.052768
vid_0332,17/01/2026,232,1547.98,0,0,0,0,3555,0.054852
vid_0332,18/01/2026,16,146.07,0,0,0,0,190,0.047368
vid_0332,19/01/2026,28,196.11,0,0,0,0,251,0.047809
vid_0332,20/01/2026,39,346.99,0,0,0,0,317,0.082019
vid_0332,21/01/2026,35,347.73,0,0,0,0,305,0.062295
vid_0332,22/01/2026,24,111.73,0,0,0,0,274,0.069343
vid_0332,23/01/2026,53,339.28,0,0,1,0,403,0.1067
vid_0332,24/01/2026,78,665.56,0,0,0,0,1013,0.058243
vid_0332,25/01/2026,68,702.79,1,0,1,0,612,0.083333
vid_0332,26/01/2026,45,248.12,0,0,0,0,323,0.089783
vid_0332,27/01/2026,34,256.02,0,0,0,0,300,0.063333
vid_0332,28/01/2026,23,142.26,0,0,0,0,335,0.053731
vid_0332,29/01/2026,60,349.41,0,0,0,0,434,0.09447
vid_0332,30/01/2026,88,527.52,0,0,0,0,909,0.067107
vid_0332,31/01/2026,116,506.55,0,0,0,0,1043,0.084372
vid_0332,01/02/2026,83,411.31,0,0,1,0,698,0.084527
vid_0332,02/02/2026,61,285.59,0,0,0,0,550,0.081818
vid_0332,03/02/2026,56,294.4,0,0,0,0,541,0.072089
vid_0332,04/02/2026,76,484.17,0,0,0,0,610,0.098361
vid_0332,05/02/2026,40,215.27,0,0,0,0,426,0.077465
vid_0332,06/02/2026,30,250.37,0,0,0,0,285,0.080702
vid_0332,07/02/2026,34,214.12,0,0,0,0,278,0.071942
vid_0332,08/02/2026,33,206.22,0,0,0,1,198,0.10101
vid_0332,09/02/2026,30,290.2,0,0,0,0,226,0.084071
vid_0332,10/02/2026,65,693.43,0,0,0,0,501,0.081836
vid_0332,11/02/2026,77,319.73,0,0,0,0,754,0.074271
vid_0332,12/02/2026,70,335.69,0,0,0,0,723,0.065007
vid_0332,13/02/2026,136,721.63,0,0,0,0,1265,0.083004
vid_0332,14/02/2026,190,937.68,0,0,0,0,1665,0.08048
vid_0332,15/02/2026,159,1032.44,0,0,0,0,1338,0.092676
vid_0332,16/02/2026,134,882.55,1,0,0,0,1143,0.08049
vid_0332,17/02/2026,147,1030.73,1,0,3,0,1443,0.071379
vid_0332,18/02/2026,163,964.12,0,0,1,0,1424,0.09059
vid_0332,19/02/2026,196,875.94,1,0,1,3,1728,0.085648
vid_0332,20/02/2026,223,1269.57,1,0,0,0,2059,0.075765
vid_0332,21/02/2026,282,1960.57,0,0,3,0,2374,0.089722
vid_0332,22/02/2026,208,1285.01,0,0,3,0,1782,0.09596
vid_0332,23/02/2026,159,799.38,0,0,0,0,1733,0.066936
vid_0332,24/02/2026,156,934.54,2,0,0,0,1394,0.071736
vid_0332,25/02/2026,156,729.81,0,0,0,0,1359,0.080206
vid_0332,26/02/2026,198,1108.13,0,0,0,2,1501,0.095936
vid_0332,27/02/2026,200,1151.32,0,0,1,0,1843,0.090071
vid_0332,28/02/2026,247,1457.39,1,0,2,0,2116,0.087429
vid_0332,01/03/2026,214,1436.72,0,0,-1,2,1775,0.094648
vid_0332,02/03/2026,213,1171,0,0,1,1,1886,0.087487
vid_0332,03/03/2026,273,1305.46,0,1,1,0,2120,0.097642
vid_0332,04/03/2026,250,1221.24,0,0,0,2,1965,0.100763
vid_0332,05/03/2026,196,820.63,0,0,0,1,1795,0.089694
vid_0332,06/03/2026,245,1379.12,1,0,3,0,2061,0.086851
vid_0332,07/03/2026,305,1582.72,0,0,1,3,2341,0.095686
vid_0332,08/03/2026,212,1184.23,2,0,1,1,1642,0.093179
vid_0332,09/03/2026,207,1263.19,0,0,1,0,1616,0.095916
vid_0332,10/03/2026,186,1088.32,0,0,1,0,1682,0.08918
vid_0332,11/03/2026,193,913.25,0,0,0,0,1582,0.090392
vid_0332,12/03/2026,221,1018.15,0,0,0,0,1869,0.090423
vid_0332,13/03/2026,260,1384.02,1,1,0,0,2179,0.092703
vid_0332,14/03/2026,258,1451.12,0,0,1,3,2375,0.084632
vid_0332,15/03/2026,226,1360,0,0,1,1,2035,0.087961
vid_0332,16/03/2026,187,823.4,1,0,1,0,1669,0.082085
vid_0332,17/03/2026,210,954.14,0,0,1,0,1888,0.090572
vid_0332,18/03/2026,308,1565.36,0,0,1,1,3171,0.078524
vid_0332,19/03/2026,392,1992.8,0,0,1,1,3704,0.081803
vid_0332,20/03/2026,370,2039.6,0,0,0,0,3438,0.089587
vid_0332,21/03/2026,412,2222.1,0,0,1,0,3769,0.085434
vid_0332,22/03/2026,443,2385.88,0,0,0,0,3536,0.092477
vid_0332,23/03/2026,356,1727.93,3,0,3,0,2843,0.097784
vid_0332,24/03/2026,309,1866.18,0,0,1,2,2277,0.104523
vid_0332,25/03/2026,271,1584.57,1,0,2,0,2320,0.084914
vid_0332,26/03/2026,291,1807.95,1,0,0,2,2640,0.085985
vid_0332,27/03/2026,361,2101.79,0,0,2,0,3145,0.089348
vid_0332,28/03/2026,408,2628.25,0,0,0,2,3640,0.087912
vid_0332,29/03/2026,351,1610.86,0,0,1,0,3213,0.084967
vid_0332,30/03/2026,336,1947.13,1,0,2,0,3229,0.08114
vid_0332,31/03/2026,316,1427.97,0,0,3,0,2707,0.086812
vid_0333,01/01/2026,3,9.45,0,0,0,0,270,0.003704
vid_0333,02/01/2026,3,0.61,0,0,0,0,206,0.009709
vid_0333,03/01/2026,8,98.77,0,0,0,0,230,0.026087
vid_0333,04/01/2026,3,15.21,0,0,0,0,123,0
vid_0333,05/01/2026,7,68.13,0,0,0,0,110,0.045455
vid_0333,06/01/2026,2,0.49,0,0,0,0,114,0.008772
vid_0333,07/01/2026,2,0.37,0,0,0,0,107,0.018692
vid_0333,08/01/2026,5,96.65,0,0,0,0,114,0.035088
vid_0333,09/01/2026,8,6.07,0,0,0,0,143,0.041958
vid_0333,10/01/2026,2,102.29,0,0,0,0,115,0
vid_0333,11/01/2026,7,200.91,0,0,0,0,117,0.008547
vid_0333,12/01/2026,13,176.2,0,0,0,0,97,0.051546
vid_0333,13/01/2026,6,289.02,0,0,0,0,102,0.039216
vid_0333,14/01/2026,9,137.25,1,0,1,2,142,0.042254
vid_0333,15/01/2026,11,29.49,0,0,0,0,146,0.041096
vid_0333,16/01/2026,5,240.3,0,0,1,0,81,0.024691
vid_0333,17/01/2026,11,78.4,0,0,1,0,112,0.035714
vid_0333,18/01/2026,5,82.65,0,0,0,0,95,0.021053
vid_0333,19/01/2026,0,0,0,0,0,0,93,0
vid_0333,20/01/2026,1,0.43,0,0,0,0,64,0.015625
vid_0333,21/01/2026,5,5.04,0,0,0,0,73,0.068493
vid_0333,22/01/2026,1,0.58,0,0,0,0,65,0.015385
vid_0333,23/01/2026,2,13.04,0,0,0,0,79,0.025316
vid_0333,24/01/2026,3,0.29,0,0,0,0,71,0.028169
vid_0333,25/01/2026,3,1.83,0,0,0,0,96,0.020833
vid_0333,28/01/2026,1,0.43,0,0,0,0,68,0.014706
vid_0333,29/01/2026,4,1.27,0,0,0,0,86,0.046512
vid_0333,30/01/2026,3,2.47,0,0,0,0,60,0.05
vid_0333,31/01/2026,1,0.27,0,0,0,0,58,0.017241
vid_0333,01/02/2026,1,0.73,0,0,0,0,77,0.012987
vid_0333,03/02/2026,6,6.02,0,0,0,0,67,0.089552
vid_0333,05/02/2026,7,13.77,1,0,0,0,56,0.107143
vid_0333,06/02/2026,2,1.65,0,0,0,0,55,0.018182
vid_0333,07/02/2026,1,0.03,0,0,0,0,60,0.016667
vid_0333,08/02/2026,1,0.43,0,0,0,0,33,0.030303
vid_0333,09/02/2026,4,30.31,0,0,0,0,42,0.095238
vid_0333,10/02/2026,3,97.79,0,0,0,0,70,0.042857
vid_0333,11/02/2026,2,20.1,0,0,1,0,74,0.013514
vid_0333,12/02/2026,3,82.8,0,0,0,0,70,0.014286
vid_0333,13/02/2026,4,4.93,0,0,0,0,58,0.068966
vid_0333,14/02/2026,3,16.02,0,0,0,0,71,0.028169
vid_0333,15/02/2026,3,6.13,0,0,0,0,91,0.032967
vid_0333,16/02/2026,2,0.15,0,0,0,0,78,0
vid_0333,17/02/2026,3,0.72,0,0,0,0,60,0.016667
vid_0333,18/02/2026,1,0.3,0,0,0,0,93,0.010753
vid_0333,19/02/2026,4,2.16,0,0,0,0,112,0.017857
vid_0333,20/02/2026,5,55.25,0,0,0,0,96,0.052083
vid_0333,21/02/2026,4,7.09,0,0,0,0,78,0.038462
vid_0333,22/02/2026,2,0.7,0,0,0,0,83,0.012048
vid_0333,23/02/2026,3,1.46,0,0,0,0,82,0.02439
vid_0333,24/02/2026,5,5.89,0,0,0,0,77,0.038961
vid_0333,25/02/2026,8,41.24,0,0,0,0,63,0.047619
vid_0333,26/02/2026,4,27.04,0,0,0,0,60,0.033333
vid_0333,27/02/2026,3,2.55,0,0,0,0,53,0.037736
vid_0333,28/02/2026,7,96.03,0,0,0,0,90,0.044444
vid_0333,01/03/2026,4,0.84,0,0,0,0,58,0.051724
vid_0333,02/03/2026,4,0.87,0,0,1,0,50,0.06
vid_0333,03/03/2026,6,3.02,0,0,0,0,51,0.039216
vid_0333,04/03/2026,5,4.06,0,0,0,0,62,0.048387
vid_0333,05/03/2026,1,0.15,0,0,0,0,35,0.028571
vid_0333,06/03/2026,1,3.46,0,0,0,0,53,0
vid_0333,07/03/2026,8,150.19,0,0,0,0,71,0.028169
vid_0333,08/03/2026,6,0.95,0,0,0,0,70,0.028571
vid_0333,09/03/2026,3,5.63,0,0,0,0,47,0.042553
vid_0333,10/03/2026,3,0.43,0,0,0,0,64,0.03125
vid_0333,11/03/2026,2,0.23,0,0,0,0,48,0.020833
vid_0333,12/03/2026,2,38.19,0,0,1,0,116,0.017241
vid_0333,13/03/2026,6,7.81,0,0,0,0,160,0.01875
vid_0333,14/03/2026,5,78.55,0,0,0,0,175,0.017143
vid_0333,15/03/2026,8,14.23,0,0,0,0,207,0.009662
vid_0333,16/03/2026,4,1.38,0,0,0,0,127,0.007874
vid_0333,17/03/2026,1,0.34,0,0,0,0,109,0
vid_0333,18/03/2026,2,0.4,0,0,0,0,103,0.009709
vid_0333,19/03/2026,4,22.38,0,0,0,0,129,0.023256
vid_0333,20/03/2026,3,58.26,0,0,0,0,91,0.032967
vid_0333,21/03/2026,5,12.71,0,0,0,0,123,0.03252
vid_0333,22/03/2026,4,72.18,0,0,0,0,136,0.014706
vid_0333,23/03/2026,1,6.34,0,0,0,0,69,0
vid_0333,24/03/2026,4,27.63,1,0,0,0,74,0.040541
vid_0333,25/03/2026,3,1.23,0,0,0,1,88,0.034091
vid_0333,26/03/2026,4,0.44,0,0,0,0,73,0.013699
vid_0333,27/03/2026,2,0.36,0,0,0,0,66,0.015152
vid_0333,28/03/2026,8,64.44,0,0,0,0,84,0.047619
vid_0333,29/03/2026,2,18.17,0,0,0,0,61,0.016393
vid_0333,30/03/2026,3,10.52,0,0,0,0,40,0.025
vid_0333,31/03/2026,1,0.51,0,0,0,0,33,0
vid_0334,01/01/2026,"5,894",140708.39,55,10,115,31,88919,0.031793
vid_0334,02/01/2026,"5,241",123212.44,40,9,92,33,80353,0.031299
vid_0334,03/01/2026,"4,473",100089.1,41,4,81,23,70652,0.030643
vid_0334,04/01/2026,"4,268",97663.44,31,4,85,22,66692,0.032253
vid_0334,05/01/2026,"3,870",87621.02,27,3,55,14,55968,0.032572
vid_0334,06/01/2026,"3,791",92529.9,24,2,59,12,46636,0.03656
vid_0334,07/01/2026,"3,758",93504.71,25,7,68,23,50515,0.032485
vid_0334,08/01/2026,"3,675",90609.35,35,2,74,19,55964,0.028125
vid_0334,09/01/2026,"3,647",90021.4,22,9,48,14,52507,0.027939
vid_0334,10/01/2026,"4,162",106669.52,31,5,63,12,54828,0.028434
vid_0334,11/01/2026,"3,909",94973.76,33,3,64,22,59687,0.027711
vid_0334,12/01/2026,"3,068",73645.44,26,2,58,14,47865,0.028058
vid_0334,13/01/2026,"2,573",66020.66,28,2,39,10,36937,0.027669
vid_0334,14/01/2026,"2,317",56694.25,13,4,35,4,31477,0.031579
vid_0334,15/01/2026,"2,180",49520.66,14,4,34,11,34681,0.030247
vid_0334,16/01/2026,"2,464",57157.64,12,2,41,7,37315,0.030631
vid_0334,17/01/2026,"2,654",59142.79,22,2,44,11,44311,0.028119
vid_0334,18/01/2026,"2,453",55904.78,21,4,48,16,38844,0.029837
vid_0334,19/01/2026,"2,815",68845.6,19,6,54,8,40446,0.03229
vid_0334,20/01/2026,"2,570",60298.72,11,3,46,11,39505,0.02906
vid_0334,21/01/2026,"2,420",58563.13,19,2,32,14,34868,0.028393
vid_0334,22/01/2026,"2,435",60830.17,12,4,40,12,36927,0.029626
vid_0334,23/01/2026,"2,232",56439.95,18,1,46,8,36338,0.027547
vid_0334,24/01/2026,"2,163",53223.23,9,2,40,9,34929,0.027198
vid_0334,25/01/2026,"2,480",65877.45,16,6,33,8,32360,0.028245
vid_0334,26/01/2026,"2,930",76440.24,26,0,46,6,36480,0.029386
vid_0334,27/01/2026,"2,384",60355.15,21,1,35,11,31996,0.030816
vid_0334,28/01/2026,"2,070",49907.15,13,1,25,5,28368,0.029681
vid_0334,29/01/2026,"1,359",32035.26,7,1,20,3,21896,0.027813
vid_0334,30/01/2026,"1,572",35764.27,9,2,31,4,23479,0.030112
vid_0334,31/01/2026,"1,551",34157.14,11,2,33,21,23485,0.031509
vid_0334,01/02/2026,"1,658",39229.97,8,1,26,6,25161,0.030603
vid_0334,02/02/2026,"1,392",31415.72,6,1,31,7,22336,0.030086
vid_0334,03/02/2026,"1,197",25310.86,6,1,29,6,21838,0.027383
vid_0334,04/02/2026,"1,248",25749.42,4,0,21,5,22298,0.029375
vid_0334,05/02/2026,"1,375",30547.47,10,4,28,10,23115,0.030327
vid_0334,06/02/2026,"1,229",28000.16,5,0,24,7,21084,0.029406
vid_0334,07/02/2026,"1,531",34712.28,14,0,25,5,25579,0.029868
vid_0334,08/02/2026,"1,469",31080.72,10,0,17,5,24509,0.030519
vid_0334,09/02/2026,"1,434",31554.18,11,2,25,4,21976,0.032399
vid_0334,10/02/2026,"1,483",33268.08,8,0,22,11,23571,0.02991
vid_0334,11/02/2026,"1,470",34920.68,3,2,29,11,23675,0.029778
vid_0334,12/02/2026,"1,144",27320.88,3,3,26,0,19525,0.029398
vid_0334,13/02/2026,"1,066",24668.81,5,1,17,3,17667,0.029773
vid_0334,14/02/2026,"1,026",24531.99,4,1,16,1,16426,0.031048
vid_0334,15/02/2026,"1,410",32820.6,9,0,23,5,21799,0.033121
vid_0334,16/02/2026,"1,347",33022.04,10,1,29,5,22847,0.031251
vid_0334,17/02/2026,"1,316",33336.04,8,0,28,11,18363,0.029516
vid_0334,18/02/2026,"1,457",34646.38,10,2,26,5,20641,0.03246
vid_0334,19/02/2026,"1,491",36706.97,9,4,27,4,21083,0.031447
vid_0334,20/02/2026,"1,448",33625.95,3,0,10,13,22767,0.028023
vid_0334,21/02/2026,"1,622",42824.23,11,0,29,10,21613,0.029566
vid_0334,22/02/2026,"1,610",43706.89,8,6,33,2,20110,0.029538
vid_0334,23/02/2026,"1,366",37176.02,5,2,22,5,18094,0.031115
vid_0334,24/02/2026,"1,487",40099.48,10,1,23,7,19704,0.030298
vid_0334,25/02/2026,"1,334",33872.75,7,1,24,7,19078,0.030349
vid_0334,26/02/2026,991,22633.16,9,0,12,5,16114,0.028671
vid_0334,27/02/2026,770,18764.69,6,0,10,3,12772,0.029674
vid_0334,28/02/2026,718,17035.34,2,1,10,3,11675,0.031006
vid_0334,01/03/2026,889,22288.78,8,1,15,3,12199,0.032134
vid_0334,02/03/2026,819,20259.15,4,0,10,7,12509,0.031337
vid_0334,03/03/2026,678,16547.09,3,1,10,1,10355,0.032062
vid_0334,04/03/2026,694,16972.22,2,3,10,0,10080,0.029464
vid_0334,05/03/2026,636,16705.14,3,0,11,1,8622,0.033519
vid_0334,06/03/2026,924,24965.08,3,0,19,3,10848,0.030513
vid_0334,07/03/2026,819,22216.96,5,0,13,3,9313,0.033716
vid_0334,08/03/2026,696,17931.18,3,1,18,6,8513,0.0343
vid_0334,09/03/2026,731,19103.58,2,1,7,1,8359,0.035052
vid_0334,10/03/2026,855,22729.31,6,1,11,1,10173,0.030866
vid_0334,11/03/2026,897,23904.51,6,0,17,10,10514,0.033479
vid_0334,12/03/2026,663,18801.91,4,1,13,3,9260,0.029482
vid_0334,13/03/2026,723,19084.71,6,0,9,5,9587,0.031814
vid_0334,14/03/2026,781,21294.33,4,0,10,8,9244,0.032778
vid_0334,15/03/2026,916,25847.21,4,1,7,3,10502,0.031803
vid_0334,16/03/2026,936,26491.62,1,0,17,3,11090,0.030298
vid_0334,17/03/2026,910,24149.91,3,2,16,4,11492,0.031152
vid_0334,18/03/2026,890,24804.63,4,1,20,6,10137,0.030482
vid_0334,19/03/2026,899,25032.24,7,1,14,4,10921,0.030675
vid_0334,20/03/2026,658,18838.3,2,1,10,1,9235,0.030969
vid_0334,21/03/2026,738,20308.65,5,1,9,8,9387,0.031746
vid_0334,22/03/2026,999,28605.42,5,2,25,0,10847,0.034387
vid_0334,23/03/2026,784,21521.49,3,1,8,3,10319,0.031301
vid_0334,24/03/2026,642,17013.16,1,0,14,3,8911,0.031983
vid_0334,25/03/2026,664,17385.35,6,1,10,3,8900,0.032022
vid_0334,26/03/2026,839,22175.65,2,1,18,1,12869,0.028751
vid_0334,27/03/2026,774,19912.22,5,2,17,1,11785,0.025286
vid_0334,28/03/2026,921,23132.4,4,0,12,1,12764,0.029458
vid_0334,29/03/2026,"1,003",26370.42,7,0,19,4,12690,0.028842
vid_0334,30/03/2026,868,20598.74,3,0,7,4,11718,0.030722
vid_0334,31/03/2026,998,23980.57,3,2,18,4,13143,0.029141
vid_0335,13/03/2026,1,0.09,0,0,0,0,0,0
vid_0335,20/03/2026,29,796.54,0,0,1,0,516,0.042636
vid_0335,21/03/2026,465,2692.44,1,0,2,0,11630,0.019776
vid_0335,22/03/2026,72,712.81,0,0,1,0,1583,0.038534
vid_0335,23/03/2026,35,565.86,0,0,1,0,680,0.045588
vid_0335,24/03/2026,173,4260.62,0,0,0,0,2786,0.049533
vid_0335,25/03/2026,77,1520.26,1,0,0,0,1715,0.036152
vid_0335,26/03/2026,9,167.67,0,0,0,0,134,0.044776
vid_0335,27/03/2026,8,345.48,0,0,0,0,86,0.034884
vid_0335,28/03/2026,7,201.26,0,0,0,0,108,0.046296
vid_0335,29/03/2026,13,105.34,0,0,0,0,120,0.066667
vid_0335,30/03/2026,1,54.61,0,0,0,0,52,0.019231
vid_0335,31/03/2026,2,87.56,0,0,0,0,45,0.022222
vid_0336,05/02/2026,134,1711.25,0,0,1,2,5035,0.022244
vid_0336,06/02/2026,544,5679.13,3,0,4,2,13206,0.034908
vid_0336,07/02/2026,102,1442.04,0,0,0,0,3400,0.025882
vid_0336,08/02/2026,114,1502.36,0,0,0,0,4236,0.022191
vid_0336,09/02/2026,37,490.39,0,0,0,0,1151,0.023458
vid_0336,10/02/2026,30,261.6,0,0,1,0,218,0.09633
vid_0336,11/02/2026,26,225.11,0,0,0,0,166,0.114458
vid_0336,12/02/2026,11,6.91,0,0,0,0,122,0.057377
vid_0336,13/02/2026,7,27.57,0,0,0,0,118,0.050847
vid_0336,14/02/2026,14,22.66,0,0,0,0,128,0.0625
vid_0336,15/02/2026,9,30.33,0,0,0,0,171,0.052632
vid_0336,16/02/2026,8,10.11,0,0,1,0,131,0.053435
vid_0336,17/02/2026,12,61.37,0,0,0,0,132,0.05303
vid_0336,18/02/2026,11,109.75,0,0,0,0,156,0.057692
vid_0336,19/02/2026,7,2.22,0,0,0,0,168,0.029762
vid_0336,20/02/2026,11,138.66,0,0,0,0,153,0.065359
vid_0336,21/02/2026,7,14.72,0,0,0,0,163,0.030675
vid_0336,22/02/2026,11,62.38,0,0,0,0,142,0.049296
vid_0336,23/02/2026,4,37.79,0,0,0,0,143,0.020979
vid_0336,24/02/2026,40,182.78,0,0,0,1,154,0.032468
vid_0336,25/02/2026,22,126.08,0,0,0,0,131,0.068702
vid_0336,26/02/2026,11,130.49,0,0,0,1,129,0.054264
vid_0336,27/02/2026,16,98.45,0,0,0,0,136,0.088235
vid_0336,28/02/2026,7,47.92,0,0,0,0,133,0.015038
vid_0336,01/03/2026,6,7.48,0,0,0,0,128,0.015625
vid_0336,02/03/2026,12,14.28,0,0,0,0,161,0.068323
vid_0336,03/03/2026,15,45.76,0,0,0,0,193,0.062176
vid_0336,04/03/2026,17,38.57,0,0,0,0,158,0.082278
vid_0336,05/03/2026,15,66.62,0,0,0,0,166,0.066265
vid_0336,06/03/2026,14,34.63,0,0,0,0,204,0.058824
vid_0336,07/03/2026,14,26.82,0,0,0,0,191,0.057592
vid_0336,08/03/2026,9,74.02,0,0,0,0,122,0.016393
vid_0336,09/03/2026,10,5.24,0,0,0,0,122,0.04918
vid_0336,10/03/2026,14,141.57,0,0,0,0,156,0.057692
vid_0336,11/03/2026,7,86.3,0,0,0,0,122,0.057377
vid_0336,12/03/2026,12,4.17,0,0,0,0,207,0.05314
vid_0336,13/03/2026,16,11.67,0,0,1,0,231,0.047619
vid_0336,14/03/2026,19,117.44,0,0,0,0,234,0.055556
vid_0336,15/03/2026,12,14.74,0,0,0,8,277,0.036101
vid_0336,16/03/2026,17,87.15,0,0,0,0,202,0.044554
vid_0336,17/03/2026,7,14.29,0,0,0,0,204,0.034314
vid_0336,18/03/2026,10,7.19,0,0,0,0,205,0.043902
vid_0336,19/03/2026,13,137.43,0,0,0,0,234,0.042735
